node,tx_count,total_amount,avg_amount,max_amount,std_amount,tx_frequency
C1401015734,1,161159.42,161159.42,161159.42,0.0,1.0
C1401095299,1,734657.1,734657.1,734657.1,0.0,1.0
C140110402,1,294676.6,294676.6,294676.6,0.0,1.0
C1401122868,1,834938.19,834938.19,834938.19,0.0,1.0
C1401141142,1,7405.24,7405.24,7405.24,0.0,1.0
C1401167896,1,219159.12,219159.12,219159.12,0.0,1.0
C1401201610,1,694.54,694.54,694.54,0.0,1.0
C1401212518,1,929.14,929.14,929.14,0.0,1.0
C1401222473,1,307039.36,307039.36,307039.36,0.0,1.0
C140122642,1,195760.27,195760.27,195760.27,0.0,1.0
C1401239734,1,52936.47,52936.47,52936.47,0.0,1.0
C1401254606,1,360.19,360.19,360.19,0.0,1.0
C1401295795,1,5334.81,5334.81,5334.81,0.0,1.0
C1401398870,1,5560.25,5560.25,5560.25,0.0,1.0
C1401428142,1,129194.8,129194.8,129194.8,0.0,1.0
C1401443236,1,8261.88,8261.88,8261.88,0.0,1.0
C1401483259,1,10169.38,10169.38,10169.38,0.0,1.0
C1401488850,1,26393.7,26393.7,26393.7,0.0,1.0
C1401564942,1,46.88,46.88,46.88,0.0,1.0
C1401630089,1,22917.31,22917.31,22917.31,0.0,1.0
C1401702855,1,3986.56,3986.56,3986.56,0.0,1.0
C1401720015,1,551715.91,551715.91,551715.91,0.0,1.0
C1401734338,1,328074.79,328074.79,328074.79,0.0,1.0
C1401737458,1,65525.9,65525.9,65525.9,0.0,1.0
C1401758472,1,10137.76,10137.76,10137.76,0.0,1.0
C1401779890,1,163500.01,163500.01,163500.01,0.0,1.0
C1401822122,1,10041.85,10041.85,10041.85,0.0,1.0
C1401859994,1,368878.58,368878.58,368878.58,0.0,1.0
C1401892343,1,3264.48,3264.48,3264.48,0.0,1.0
C1401927521,1,1028.41,1028.41,1028.41,0.0,1.0
C140193335,1,89346.62,89346.62,89346.62,0.0,1.0
C1401980462,1,10283.64,10283.64,10283.64,0.0,1.0
C1402049606,1,84868.29,84868.29,84868.29,0.0,1.0
C1402108580,1,286715.46,286715.46,286715.46,0.0,1.0
C1402121191,1,53148.33,53148.33,53148.33,0.0,1.0
C140212656,1,13605.92,13605.92,13605.92,0.0,1.0
C140214676,1,632656.84,632656.84,632656.84,0.0,1.0
C1402154834,1,449080.93,449080.93,449080.93,0.0,1.0
C1402174406,1,56810.32,56810.32,56810.32,0.0,1.0
C1402267465,1,120272.29,120272.29,120272.29,0.0,1.0
C1402293619,1,10944.95,10944.95,10944.95,0.0,1.0
C1402333753,1,5202.26,5202.26,5202.26,0.0,1.0
C1402400433,1,36991.08,36991.08,36991.08,0.0,1.0
C140242468,1,1901.06,1901.06,1901.06,0.0,1.0
C1402426640,1,154797.28,154797.28,154797.28,0.0,1.0
C1402467446,1,717321.42,717321.42,717321.42,0.0,1.0
C1402483410,1,246898.9,246898.9,246898.9,0.0,1.0
C1402531280,1,12178.51,12178.51,12178.51,0.0,1.0
C1402545110,1,1322.91,1322.91,1322.91,0.0,1.0
C140267437,1,636.16,636.16,636.16,0.0,1.0
C1402701580,1,745044.5,745044.5,745044.5,0.0,1.0
C14027428,1,78278.45,78278.45,78278.45,0.0,1.0
C1402751024,1,29637.04,29637.04,29637.04,0.0,1.0
C140277754,1,569.8,569.8,569.8,0.0,1.0
C1402891882,1,206504.87,206504.87,206504.87,0.0,1.0
C1402918135,1,26784.85,26784.85,26784.85,0.0,1.0
C1402923025,1,75225.41,75225.41,75225.41,0.0,1.0
C1402942687,1,66973.33,66973.33,66973.33,0.0,1.0
C1402976323,1,4328.96,4328.96,4328.96,0.0,1.0
C1403021234,1,226450.91,226450.91,226450.91,0.0,1.0
C1403032934,1,7159.95,7159.95,7159.95,0.0,1.0
C1403076298,1,1226613.49,1226613.49,1226613.49,0.0,1.0
C1403086060,1,125455.25,125455.25,125455.25,0.0,1.0
C1403106095,1,7675.28,7675.28,7675.28,0.0,1.0
C1403109821,1,3031.44,3031.44,3031.44,0.0,1.0
C1403138931,1,17399.76,17399.76,17399.76,0.0,1.0
C1403139019,1,159631.16,159631.16,159631.16,0.0,1.0
C1403252075,1,129685.52,129685.52,129685.52,0.0,1.0
C1403255947,1,5640.35,5640.35,5640.35,0.0,1.0
C1403325194,1,6808.99,6808.99,6808.99,0.0,1.0
C1403327505,1,4110.34,4110.34,4110.34,0.0,1.0
C140332829,1,4265.95,4265.95,4265.95,0.0,1.0
C140335462,1,147139.27,147139.27,147139.27,0.0,1.0
C1403368719,1,195686.23,195686.23,195686.23,0.0,1.0
C1403405730,1,11999.97,11999.97,11999.97,0.0,1.0
C140341307,1,5965.61,5965.61,5965.61,0.0,1.0
C1403425557,1,32127.89,32127.89,32127.89,0.0,1.0
C1403439495,1,1130321.87,1130321.87,1130321.87,0.0,1.0
C1403442684,1,8015.47,8015.47,8015.47,0.0,1.0
C140345428,1,40456.29,40456.29,40456.29,0.0,1.0
C1403541680,1,322082.46,322082.46,322082.46,0.0,1.0
C1403563997,1,261186.74,261186.74,261186.74,0.0,1.0
C1403649277,1,3837.3,3837.3,3837.3,0.0,1.0
C1403662615,1,534368.01,534368.01,534368.01,0.0,1.0
C1403684535,1,3719.91,3719.91,3719.91,0.0,1.0
C1403690606,1,21462.91,21462.91,21462.91,0.0,1.0
C1403698923,1,118547.21,118547.21,118547.21,0.0,1.0
C1403716230,1,155122.86,155122.86,155122.86,0.0,1.0
C1403780103,1,448593.63,448593.63,448593.63,0.0,1.0
C1403896065,1,7689.9,7689.9,7689.9,0.0,1.0
C1403899667,1,145263.23,145263.23,145263.23,0.0,1.0
C1403903673,1,4380.78,4380.78,4380.78,0.0,1.0
C1403924920,1,393184.21,393184.21,393184.21,0.0,1.0
C1403933647,1,16481.43,16481.43,16481.43,0.0,1.0
C1403990102,1,17105.62,17105.62,17105.62,0.0,1.0
C1404003954,1,184528.83,184528.83,184528.83,0.0,1.0
C140404585,1,302693.14,302693.14,302693.14,0.0,1.0
C1404140575,1,129531.66,129531.66,129531.66,0.0,1.0
C1404161875,1,287712.66,287712.66,287712.66,0.0,1.0
C1404192027,1,17711.22,17711.22,17711.22,0.0,1.0
C140429902,1,2609.49,2609.49,2609.49,0.0,1.0
C1404354010,1,35262.45,35262.45,35262.45,0.0,1.0
C1404402130,1,543093.48,543093.48,543093.48,0.0,1.0
C1404415352,1,19377.01,19377.01,19377.01,0.0,1.0
C1404437076,1,19993.86,19993.86,19993.86,0.0,1.0
C1404566631,1,504021.12,504021.12,504021.12,0.0,1.0
C1404582039,1,15116.37,15116.37,15116.37,0.0,1.0
C1404592091,1,412701.43,412701.43,412701.43,0.0,1.0
C1404669942,1,1252.27,1252.27,1252.27,0.0,1.0
C1404671279,1,1314.57,1314.57,1314.57,0.0,1.0
C1404703093,1,71741.21,71741.21,71741.21,0.0,1.0
C1404748185,1,272774.19,272774.19,272774.19,0.0,1.0
C1404756143,1,468559.78,468559.78,468559.78,0.0,1.0
C1404756858,1,69199.24,69199.24,69199.24,0.0,1.0
C1404762404,1,7371.12,7371.12,7371.12,0.0,1.0
C1404803059,1,83652.34,83652.34,83652.34,0.0,1.0
C1404821790,1,291394.91,291394.91,291394.91,0.0,1.0
C1404834600,1,2869.11,2869.11,2869.11,0.0,1.0
C1404875064,1,144074.78,144074.78,144074.78,0.0,1.0
C1404913868,1,13915.75,13915.75,13915.75,0.0,1.0
C1404930694,1,4786.87,4786.87,4786.87,0.0,1.0
C1404945237,1,21285.57,21285.57,21285.57,0.0,1.0
C1404949156,1,5211.31,5211.31,5211.31,0.0,1.0
C1405013527,1,58131.09,58131.09,58131.09,0.0,1.0
C1405055124,1,244964.08,244964.08,244964.08,0.0,1.0
C14050562,1,134294.1,134294.1,134294.1,0.0,1.0
C1405059612,1,165515.12,165515.12,165515.12,0.0,1.0
C1405137268,1,1445.15,1445.15,1445.15,0.0,1.0
C1405138062,1,42710.79,42710.79,42710.79,0.0,1.0
C1405286515,1,13762.24,13762.24,13762.24,0.0,1.0
C1405375316,1,4697.13,4697.13,4697.13,0.0,1.0
C140547035,1,19375.84,19375.84,19375.84,0.0,1.0
C1405548909,1,21069.51,21069.51,21069.51,0.0,1.0
C1405565869,1,3149.45,3149.45,3149.45,0.0,1.0
C1405680837,1,22281.36,22281.36,22281.36,0.0,1.0
C1405702808,1,341188.18,341188.18,341188.18,0.0,1.0
C1405821616,1,145780.62,145780.62,145780.62,0.0,1.0
C1405824546,1,5701.85,5701.85,5701.85,0.0,1.0
C1405832272,1,19299.4,19299.4,19299.4,0.0,1.0
C1405839580,1,10991.88,10991.88,10991.88,0.0,1.0
C1405843902,1,246304.26,246304.26,246304.26,0.0,1.0
C1405855903,1,88854.0,88854.0,88854.0,0.0,1.0
C1405904323,1,8819.32,8819.32,8819.32,0.0,1.0
C1405933973,1,29463.06,29463.06,29463.06,0.0,1.0
C1405995128,1,8594.33,8594.33,8594.33,0.0,1.0
C1406004470,1,727.94,727.94,727.94,0.0,1.0
C1406018450,1,1773020.91,1773020.91,1773020.91,0.0,1.0
C1406019578,1,1753.6,1753.6,1753.6,0.0,1.0
C1406032994,1,355410.83,355410.83,355410.83,0.0,1.0
C140604320,1,6368.02,6368.02,6368.02,0.0,1.0
C1406114969,1,36622.73,36622.73,36622.73,0.0,1.0
C1406160909,1,221672.9,221672.9,221672.9,0.0,1.0
C1406190376,1,5906.45,5906.45,5906.45,0.0,1.0
C1406206626,1,1063.53,1063.53,1063.53,0.0,1.0
C1406220834,1,542955.08,542955.08,542955.08,0.0,1.0
C1406221524,1,2713.13,2713.13,2713.13,0.0,1.0
C1406248100,1,449388.9,449388.9,449388.9,0.0,1.0
C1406253491,1,6915.38,6915.38,6915.38,0.0,1.0
C1406255464,1,20229.98,20229.98,20229.98,0.0,1.0
C1406258565,1,3530.37,3530.37,3530.37,0.0,1.0
C1406260873,1,228289.36,228289.36,228289.36,0.0,1.0
C1406324738,1,12230.25,12230.25,12230.25,0.0,1.0
C1406346810,1,124234.47,124234.47,124234.47,0.0,1.0
C1406366008,1,208412.85,208412.85,208412.85,0.0,1.0
C1406418838,1,120997.2,120997.2,120997.2,0.0,1.0
C1406422650,1,109922.25,109922.25,109922.25,0.0,1.0
C1406456995,1,351060.59,351060.59,351060.59,0.0,1.0
C1406469594,1,72846.48,72846.48,72846.48,0.0,1.0
C1406607461,1,40701.21,40701.21,40701.21,0.0,1.0
C1406651926,1,23178.12,23178.12,23178.12,0.0,1.0
C140665905,1,178550.35,178550.35,178550.35,0.0,1.0
C1406670586,1,177757.16,177757.16,177757.16,0.0,1.0
C1406684524,1,771141.14,771141.14,771141.14,0.0,1.0
C1406696237,1,28409.89,28409.89,28409.89,0.0,1.0
C1406734474,1,31903.09,31903.09,31903.09,0.0,1.0
C1406736351,1,3734.83,3734.83,3734.83,0.0,1.0
C1406763631,1,20144.74,20144.74,20144.74,0.0,1.0
C1406848276,1,7771.4,7771.4,7771.4,0.0,1.0
C1406873012,1,480877.78,480877.78,480877.78,0.0,1.0
C1406904322,1,9333.29,9333.29,9333.29,0.0,1.0
C1407003104,1,15650.79,15650.79,15650.79,0.0,1.0
C1407009494,1,19110.24,19110.24,19110.24,0.0,1.0
C140702728,1,14949.84,14949.84,14949.84,0.0,1.0
C1407039519,1,8621.58,8621.58,8621.58,0.0,1.0
C1407070222,1,131147.35,131147.35,131147.35,0.0,1.0
C1407101685,1,9687.43,9687.43,9687.43,0.0,1.0
C1407117218,1,153511.18,153511.18,153511.18,0.0,1.0
C1407126742,1,67341.67,67341.67,67341.67,0.0,1.0
C1407153638,1,113451.48,113451.48,113451.48,0.0,1.0
C140716415,1,195415.27,195415.27,195415.27,0.0,1.0
C1407167674,1,80487.01,80487.01,80487.01,0.0,1.0
C1407188988,1,285077.17,285077.17,285077.17,0.0,1.0
C1407217243,1,252374.78,252374.78,252374.78,0.0,1.0
C1407219659,1,103033.25,103033.25,103033.25,0.0,1.0
C1407241444,1,76805.74,76805.74,76805.74,0.0,1.0
C1407280813,1,30168.17,30168.17,30168.17,0.0,1.0
C1407308329,1,196737.05,196737.05,196737.05,0.0,1.0
C1407316449,1,8535.97,8535.97,8535.97,0.0,1.0
C1407324654,1,41924.75,41924.75,41924.75,0.0,1.0
C140736469,1,13737.03,13737.03,13737.03,0.0,1.0
C140737604,1,56187.67,56187.67,56187.67,0.0,1.0
C1407467066,1,772.18,772.18,772.18,0.0,1.0
C1407488324,1,417204.6,417204.6,417204.6,0.0,1.0
C1407522628,1,265711.79,265711.79,265711.79,0.0,1.0
C1407538180,1,1424606.1,1424606.1,1424606.1,0.0,1.0
C1407548654,1,17857.49,17857.49,17857.49,0.0,1.0
C1407559573,1,319833.74,319833.74,319833.74,0.0,1.0
C1407591542,1,61975.65,61975.65,61975.65,0.0,1.0
C1407596975,1,336809.03,336809.03,336809.03,0.0,1.0
C1407624947,1,6723.08,6723.08,6723.08,0.0,1.0
C1407713529,1,262535.15,262535.15,262535.15,0.0,1.0
C1407721609,1,17277.16,17277.16,17277.16,0.0,1.0
C1407729328,1,4791.0,4791.0,4791.0,0.0,1.0
C1407795127,1,6292.42,6292.42,6292.42,0.0,1.0
C1407797268,1,31126.21,31126.21,31126.21,0.0,1.0
C1407804644,1,13005.86,13005.86,13005.86,0.0,1.0
C1407812997,1,38972.7,38972.7,38972.7,0.0,1.0
C1407986024,1,238861.93,238861.93,238861.93,0.0,1.0
C1408069042,1,14613.8,14613.8,14613.8,0.0,1.0
C1408126488,1,336.47,336.47,336.47,0.0,1.0
C1408266537,1,14750.38,14750.38,14750.38,0.0,1.0
C1408279755,1,202332.08,202332.08,202332.08,0.0,1.0
C1408290972,1,3332.58,3332.58,3332.58,0.0,1.0
C1408293190,1,19240.08,19240.08,19240.08,0.0,1.0
C140836656,1,19371.49,19371.49,19371.49,0.0,1.0
C1408378230,1,1535838.73,1535838.73,1535838.73,0.0,1.0
C1408400561,1,1043713.35,1043713.35,1043713.35,0.0,1.0
C1408488252,1,3235.59,3235.59,3235.59,0.0,1.0
C1408501022,1,179994.43,179994.43,179994.43,0.0,1.0
C1408533352,1,4573.12,4573.12,4573.12,0.0,1.0
C1408565546,1,38977.24,38977.24,38977.24,0.0,1.0
C1408588396,1,12615.83,12615.83,12615.83,0.0,1.0
C140863720,1,152841.8,152841.8,152841.8,0.0,1.0
C1408694807,1,14761.31,14761.31,14761.31,0.0,1.0
C1408709078,1,277873.37,277873.37,277873.37,0.0,1.0
C140872617,1,3096.73,3096.73,3096.73,0.0,1.0
C1408769771,1,7189.68,7189.68,7189.68,0.0,1.0
C1408879806,1,236889.23,236889.23,236889.23,0.0,1.0
C1408882705,1,21400.51,21400.51,21400.51,0.0,1.0
C1408964781,1,10065.54,10065.54,10065.54,0.0,1.0
C1408974363,1,2102252.96,2102252.96,2102252.96,0.0,1.0
C1409004212,1,4871.03,4871.03,4871.03,0.0,1.0
C1409068927,1,115678.56,115678.56,115678.56,0.0,1.0
C1409112532,1,51696.89,51696.89,51696.89,0.0,1.0
C1409291720,1,184276.6,184276.6,184276.6,0.0,1.0
C1409342262,1,2364.34,2364.34,2364.34,0.0,1.0
C1409369647,1,1256319.22,1256319.22,1256319.22,0.0,1.0
C1409418028,1,13506.52,13506.52,13506.52,0.0,1.0
C1409422014,1,6202.41,6202.41,6202.41,0.0,1.0
C1409471199,1,11326.8,11326.8,11326.8,0.0,1.0
C1409500200,1,6450.72,6450.72,6450.72,0.0,1.0
C1409742105,1,213620.13,213620.13,213620.13,0.0,1.0
C1409758565,1,16786.83,16786.83,16786.83,0.0,1.0
C1409774814,1,17203.62,17203.62,17203.62,0.0,1.0
C1409861261,1,293855.92,293855.92,293855.92,0.0,1.0
C1409865683,1,8398.33,8398.33,8398.33,0.0,1.0
C1409875105,1,33114.03,33114.03,33114.03,0.0,1.0
C1409933277,1,120074.73,120074.73,120074.73,0.0,1.0
C1409995835,1,175867.77,175867.77,175867.77,0.0,1.0
C1410065540,1,8447.81,8447.81,8447.81,0.0,1.0
C1410084467,1,29890.65,29890.65,29890.65,0.0,1.0
C1410165377,1,2845.72,2845.72,2845.72,0.0,1.0
C1410168960,1,102545.01,102545.01,102545.01,0.0,1.0
C1410191290,1,174151.1,174151.1,174151.1,0.0,1.0
C1410223884,1,14124.0,14124.0,14124.0,0.0,1.0
C1410250999,1,3295.66,3295.66,3295.66,0.0,1.0
C141032790,1,258452.62,258452.62,258452.62,0.0,1.0
C1410367298,1,4651.67,4651.67,4651.67,0.0,1.0
C1410414583,1,30200.8,30200.8,30200.8,0.0,1.0
C1410420147,1,68032.97,68032.97,68032.97,0.0,1.0
C1410436031,1,246064.85,246064.85,246064.85,0.0,1.0
C1410508742,1,1015.49,1015.49,1015.49,0.0,1.0
C1410514922,1,2368.4,2368.4,2368.4,0.0,1.0
C1410542639,1,4456.27,4456.27,4456.27,0.0,1.0
C1410571376,1,280451.3,280451.3,280451.3,0.0,1.0
C1410686574,1,913261.08,913261.08,913261.08,0.0,1.0
C141070200,1,79358.44,79358.44,79358.44,0.0,1.0
C1410857068,1,2250.59,2250.59,2250.59,0.0,1.0
C1410894140,1,11483.48,11483.48,11483.48,0.0,1.0
C1410906348,1,95029.09,95029.09,95029.09,0.0,1.0
C1410907666,1,2362.7,2362.7,2362.7,0.0,1.0
C1410965624,1,269599.3,269599.3,269599.3,0.0,1.0
C1410986075,1,11069.85,11069.85,11069.85,0.0,1.0
C141110631,1,47913.58,47913.58,47913.58,0.0,1.0
C1411151613,1,138389.21,138389.21,138389.21,0.0,1.0
C1411160890,1,227207.73,227207.73,227207.73,0.0,1.0
C1411176063,1,3389.84,3389.84,3389.84,0.0,1.0
C1411206783,1,340274.14,340274.14,340274.14,0.0,1.0
C1411222174,1,6933.54,6933.54,6933.54,0.0,1.0
C1411241565,1,58981.68,58981.68,58981.68,0.0,1.0
C1411265341,1,238606.61,238606.61,238606.61,0.0,1.0
C1411350942,1,53871.43,53871.43,53871.43,0.0,1.0
C141136008,1,42367.11,42367.11,42367.11,0.0,1.0
C1411375276,1,35610.14,35610.14,35610.14,0.0,1.0
C1411394664,1,397977.54,397977.54,397977.54,0.0,1.0
C1411441854,1,71377.47,71377.47,71377.47,0.0,1.0
C1411467451,1,6080.08,6080.08,6080.08,0.0,1.0
C1411470860,1,80168.81,80168.81,80168.81,0.0,1.0
C1411476926,1,109161.52,109161.52,109161.52,0.0,1.0
C1411543296,1,173948.89,173948.89,173948.89,0.0,1.0
C1411545867,1,83990.84,83990.84,83990.84,0.0,1.0
C1411549761,1,9782.74,9782.74,9782.74,0.0,1.0
C1411553285,1,80757.32,80757.32,80757.32,0.0,1.0
C1411555753,1,292384.49,292384.49,292384.49,0.0,1.0
C1411718690,1,162152.62,162152.62,162152.62,0.0,1.0
C1411721054,1,131938.57,131938.57,131938.57,0.0,1.0
C1411731726,1,277430.11,277430.11,277430.11,0.0,1.0
C1411751984,1,251295.48,251295.48,251295.48,0.0,1.0
C1411770843,1,170049.66,170049.66,170049.66,0.0,1.0
C1411828534,1,169734.47,169734.47,169734.47,0.0,1.0
C1411840162,1,274248.39,274248.39,274248.39,0.0,1.0
C1411870849,1,10062.38,10062.38,10062.38,0.0,1.0
C1411907389,1,12109.99,12109.99,12109.99,0.0,1.0
C1411932641,1,25746.31,25746.31,25746.31,0.0,1.0
C1411932985,1,6736.46,6736.46,6736.46,0.0,1.0
C1411948748,1,288663.21,288663.21,288663.21,0.0,1.0
C1411994223,1,152665.05,152665.05,152665.05,0.0,1.0
C1411997308,1,372028.68,372028.68,372028.68,0.0,1.0
C1412029297,1,3014.77,3014.77,3014.77,0.0,1.0
C1412042640,1,9052.22,9052.22,9052.22,0.0,1.0
C1412095950,1,21633.22,21633.22,21633.22,0.0,1.0
C1412099612,1,77542.39,77542.39,77542.39,0.0,1.0
C1412110965,1,319017.76,319017.76,319017.76,0.0,1.0
C1412114351,1,4605.97,4605.97,4605.97,0.0,1.0
C1412119529,1,4800.46,4800.46,4800.46,0.0,1.0
C1412147005,1,10863.69,10863.69,10863.69,0.0,1.0
C1412155700,1,147815.57,147815.57,147815.57,0.0,1.0
C1412192129,1,12605.57,12605.57,12605.57,0.0,1.0
C1412194661,1,1147.41,1147.41,1147.41,0.0,1.0
C1412195801,1,1123.06,1123.06,1123.06,0.0,1.0
C1412203893,1,13083.55,13083.55,13083.55,0.0,1.0
C1412322831,1,2875.1,2875.1,2875.1,0.0,1.0
C1412417153,1,76653.49,76653.49,76653.49,0.0,1.0
C1412545627,1,604.98,604.98,604.98,0.0,1.0
C1412589862,1,353757.09,353757.09,353757.09,0.0,1.0
C1412600960,1,6822.49,6822.49,6822.49,0.0,1.0
C14126182,1,214308.48,214308.48,214308.48,0.0,1.0
C1412646020,1,10146.57,10146.57,10146.57,0.0,1.0
C1412655478,1,4296.12,4296.12,4296.12,0.0,1.0
C1412656257,1,2725.19,2725.19,2725.19,0.0,1.0
C141267358,1,147795.78,147795.78,147795.78,0.0,1.0
C1412764055,1,11066.92,11066.92,11066.92,0.0,1.0
C1412834386,1,290418.24,290418.24,290418.24,0.0,1.0
C1412857406,1,13163.49,13163.49,13163.49,0.0,1.0
C1412888459,1,205505.31,205505.31,205505.31,0.0,1.0
C1412930062,1,12959.57,12959.57,12959.57,0.0,1.0
C141293835,1,117182.34,117182.34,117182.34,0.0,1.0
C1412950730,1,684.51,684.51,684.51,0.0,1.0
C1412993013,1,91967.64,91967.64,91967.64,0.0,1.0
C1413020227,1,1161.3,1161.3,1161.3,0.0,1.0
C1413023232,1,140626.05,140626.05,140626.05,0.0,1.0
C1413030734,1,249778.4,249778.4,249778.4,0.0,1.0
C1413136929,1,3130.97,3130.97,3130.97,0.0,1.0
C1413178953,1,103773.19,103773.19,103773.19,0.0,1.0
C1413259425,1,188885.25,188885.25,188885.25,0.0,1.0
C1413279213,1,2615.76,2615.76,2615.76,0.0,1.0
C1413295859,1,213304.63,213304.63,213304.63,0.0,1.0
C1413304672,1,351831.05,351831.05,351831.05,0.0,1.0
C1413315774,1,1190.17,1190.17,1190.17,0.0,1.0
C1413473944,1,107540.28,107540.28,107540.28,0.0,1.0
C1413476894,1,311419.27,311419.27,311419.27,0.0,1.0
C1413487694,1,7277.57,7277.57,7277.57,0.0,1.0
C1413499148,1,950758.05,950758.05,950758.05,0.0,1.0
C1413510281,1,87548.65,87548.65,87548.65,0.0,1.0
C1413569845,1,3782.39,3782.39,3782.39,0.0,1.0
C1413655755,1,161904.51,161904.51,161904.51,0.0,1.0
C1413701174,1,98234.73,98234.73,98234.73,0.0,1.0
C141370385,1,120073.68,120073.68,120073.68,0.0,1.0
C1413795240,1,32341.84,32341.84,32341.84,0.0,1.0
C1413845892,1,1842602.28,1842602.28,1842602.28,0.0,1.0
C1413877603,1,10305.9,10305.9,10305.9,0.0,1.0
C1413878763,1,162922.85,162922.85,162922.85,0.0,1.0
C1413886135,1,8148.08,8148.08,8148.08,0.0,1.0
C1413886848,1,3864.48,3864.48,3864.48,0.0,1.0
C141388791,1,482.58,482.58,482.58,0.0,1.0
C1413952420,1,242407.62,242407.62,242407.62,0.0,1.0
C1414007756,1,547505.56,547505.56,547505.56,0.0,1.0
C1414035146,1,141963.13,141963.13,141963.13,0.0,1.0
C1414084413,1,227213.73,227213.73,227213.73,0.0,1.0
C1414097965,1,3159.86,3159.86,3159.86,0.0,1.0
C1414116668,1,122882.59,122882.59,122882.59,0.0,1.0
C1414128792,1,632085.47,632085.47,632085.47,0.0,1.0
C1414335618,1,586.39,586.39,586.39,0.0,1.0
C1414411897,1,113399.73,113399.73,113399.73,0.0,1.0
C1414431049,1,9714.23,9714.23,9714.23,0.0,1.0
C1414447774,1,10967.24,10967.24,10967.24,0.0,1.0
C1414476779,1,132392.04,132392.04,132392.04,0.0,1.0
C1414530383,1,18597.76,18597.76,18597.76,0.0,1.0
C141453473,1,70617.39,70617.39,70617.39,0.0,1.0
C1414634868,1,48883.87,48883.87,48883.87,0.0,1.0
C1414672928,1,52101.19,52101.19,52101.19,0.0,1.0
C1414732647,1,215413.28,215413.28,215413.28,0.0,1.0
C1414733206,1,29383.95,29383.95,29383.95,0.0,1.0
C1414744767,1,17540.66,17540.66,17540.66,0.0,1.0
C141479041,1,2961.09,2961.09,2961.09,0.0,1.0
C1414791530,1,254053.97,254053.97,254053.97,0.0,1.0
C1414819070,1,7188.25,7188.25,7188.25,0.0,1.0
C141484792,1,220544.9,220544.9,220544.9,0.0,1.0
C1414876374,1,32405.97,32405.97,32405.97,0.0,1.0
C1414992442,1,75813.52,75813.52,75813.52,0.0,1.0
C141499586,1,1203.34,1203.34,1203.34,0.0,1.0
C1415045789,1,4764218.76,4764218.76,4764218.76,0.0,1.0
C1415068326,1,4095.66,4095.66,4095.66,0.0,1.0
C1415104286,1,104234.05,104234.05,104234.05,0.0,1.0
C141512742,1,17188.5,17188.5,17188.5,0.0,1.0
C1415139872,1,3650.92,3650.92,3650.92,0.0,1.0
C1415209260,1,149438.42,149438.42,149438.42,0.0,1.0
C1415242562,1,5731.93,5731.93,5731.93,0.0,1.0
C1415268843,1,642280.14,642280.14,642280.14,0.0,1.0
C1415274192,1,4362.02,4362.02,4362.02,0.0,1.0
C1415348434,1,629241.12,629241.12,629241.12,0.0,1.0
C1415375214,1,747801.53,747801.53,747801.53,0.0,1.0
C1415390560,1,498.96,498.96,498.96,0.0,1.0
C1415451167,1,405050.98,405050.98,405050.98,0.0,1.0
C1415499874,1,4389.55,4389.55,4389.55,0.0,1.0
C1415545023,1,6899.83,6899.83,6899.83,0.0,1.0
C1415611350,1,282900.93,282900.93,282900.93,0.0,1.0
C1415621552,1,121523.69,121523.69,121523.69,0.0,1.0
C1415624532,1,162.17,162.17,162.17,0.0,1.0
C1415628389,1,10046.81,10046.81,10046.81,0.0,1.0
C1415673581,1,3659.16,3659.16,3659.16,0.0,1.0
C1415690008,1,7866.93,7866.93,7866.93,0.0,1.0
C141574460,1,6919.03,6919.03,6919.03,0.0,1.0
C1415784869,1,281154.76,281154.76,281154.76,0.0,1.0
C1415792888,1,8772.76,8772.76,8772.76,0.0,1.0
C1415812333,1,20971.0,20971.0,20971.0,0.0,1.0
C1415930398,1,6820.94,6820.94,6820.94,0.0,1.0
C1415985691,1,245288.18,245288.18,245288.18,0.0,1.0
C1416013849,1,10536.99,10536.99,10536.99,0.0,1.0
C1416016390,1,15483.16,15483.16,15483.16,0.0,1.0
C1416038526,1,21757.38,21757.38,21757.38,0.0,1.0
C1416097444,1,6226.79,6226.79,6226.79,0.0,1.0
C1416122263,1,464116.3,464116.3,464116.3,0.0,1.0
C1416175498,1,187.34,187.34,187.34,0.0,1.0
C1416206339,1,236752.38,236752.38,236752.38,0.0,1.0
C1416220329,1,934915.03,934915.03,934915.03,0.0,1.0
C1416238194,1,2834.79,2834.79,2834.79,0.0,1.0
C1416289423,1,402234.36,402234.36,402234.36,0.0,1.0
C1416321571,1,22467.3,22467.3,22467.3,0.0,1.0
C1416354842,1,27441.92,27441.92,27441.92,0.0,1.0
C1416358974,1,10355.86,10355.86,10355.86,0.0,1.0
C1416371491,1,228152.36,228152.36,228152.36,0.0,1.0
C1416398965,1,41760.45,41760.45,41760.45,0.0,1.0
C1416489954,1,281.81,281.81,281.81,0.0,1.0
C1416520149,1,174213.34,174213.34,174213.34,0.0,1.0
C141653335,1,12512.81,12512.81,12512.81,0.0,1.0
C1416549024,1,826.25,826.25,826.25,0.0,1.0
C1416590814,1,93945.61,93945.61,93945.61,0.0,1.0
C1416765285,1,514550.05,514550.05,514550.05,0.0,1.0
C1416805492,1,72598.01,72598.01,72598.01,0.0,1.0
C1416807034,1,228141.3,228141.3,228141.3,0.0,1.0
C1416884173,1,23757.15,23757.15,23757.15,0.0,1.0
