node,degree,pagerank,clustering_coeff,tx_count,total_amount,avg_amount,max_amount,std_amount,tx_frequency
12824,1,1.3e-05,0,1.0,12803.54,12803.54,12803.54,0.0,1.0
12825,1,1.3e-05,0,1.0,3193.99,3193.99,3193.99,0.0,1.0
12826,2,1.8e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
12827,1,8e-06,0,1.0,267716.65,267716.65,267716.65,0.0,1.0
12828,1,1e-05,0,1.0,117328.13,117328.13,117328.13,0.0,1.0
12829,1,1.3e-05,0,1.0,299375.24,299375.24,299375.24,0.0,1.0
12830,1,8e-06,0,1.0,213140.08,213140.08,213140.08,0.0,1.0
12831,1,9e-06,0,1.0,331826.4,331826.4,331826.4,0.0,1.0
12832,1,1.3e-05,0,1.0,16038.39,16038.39,16038.39,0.0,1.0
12833,4,2.8e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
12834,1,1.3e-05,0,1.0,1469.7,1469.7,1469.7,0.0,1.0
12835,1,8e-06,0,1.0,908091.47,908091.47,908091.47,0.0,1.0
12836,1,1.3e-05,0,1.0,5349.26,5349.26,5349.26,0.0,1.0
12837,1,1.3e-05,0,1.0,6848.2,6848.2,6848.2,0.0,1.0
12838,1,8e-06,0,1.0,249564.6,249564.6,249564.6,0.0,1.0
12839,1,9e-06,0,1.0,7863.42,7863.42,7863.42,0.0,1.0
12840,1,1.3e-05,0,1.0,10364.69,10364.69,10364.69,0.0,1.0
12841,1,8e-06,0,1.0,88626.65,88626.65,88626.65,0.0,1.0
12842,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
12843,1,9e-06,0,1.0,50412.41,50412.41,50412.41,0.0,1.0
12844,1,8e-06,0,1.0,227012.55,227012.55,227012.55,0.0,1.0
12845,1,1.3e-05,0,1.0,10614.79,10614.79,10614.79,0.0,1.0
12846,1,8e-06,0,1.0,125872.53,125872.53,125872.53,0.0,1.0
12847,1,1.3e-05,0,1.0,3827.12,3827.12,3827.12,0.0,1.0
12848,1,1.3e-05,0,1.0,1407.22,1407.22,1407.22,0.0,1.0
12849,10,5.8e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
12850,1,1.3e-05,0,1.0,7791.76,7791.76,7791.76,0.0,1.0
12851,1,8e-06,0,1.0,151302.46,151302.46,151302.46,0.0,1.0
12852,1,8e-06,0,1.0,37340.23,37340.23,37340.23,0.0,1.0
12853,1,8e-06,0,1.0,22365.58,22365.58,22365.58,0.0,1.0
12854,1,1.3e-05,0,1.0,8571.1,8571.1,8571.1,0.0,1.0
12855,1,9e-06,0,1.0,28226.95,28226.95,28226.95,0.0,1.0
12856,1,8e-06,0,1.0,2246018.57,2246018.57,2246018.57,0.0,1.0
12857,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
12858,1,9e-06,0,1.0,387543.47,387543.47,387543.47,0.0,1.0
12859,1,8e-06,0,1.0,30331.38,30331.38,30331.38,0.0,1.0
12860,1,1.3e-05,0,1.0,19827.87,19827.87,19827.87,0.0,1.0
12861,1,8e-06,0,1.0,1212719.61,1212719.61,1212719.61,0.0,1.0
12862,1,1.3e-05,0,1.0,9520.48,9520.48,9520.48,0.0,1.0
12863,1,8e-06,0,1.0,76658.24,76658.24,76658.24,0.0,1.0
12864,4,2.8e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
12865,1,1.3e-05,0,1.0,1479.04,1479.04,1479.04,0.0,1.0
12866,1,8e-06,0,1.0,221036.1,221036.1,221036.1,0.0,1.0
12867,1,8e-06,0,1.0,171335.97,171335.97,171335.97,0.0,1.0
12868,1,8e-06,0,1.0,354164.07,354164.07,354164.07,0.0,1.0
12869,1,8e-06,0,1.0,1474998.09,1474998.09,1474998.09,0.0,1.0
12870,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
12871,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
12872,1,8e-06,0,1.0,121817.85,121817.85,121817.85,0.0,1.0
12873,1,1.3e-05,0,1.0,13443.71,13443.71,13443.71,0.0,1.0
12874,1,1.3e-05,0,1.0,12578.89,12578.89,12578.89,0.0,1.0
12875,1,8e-06,0,1.0,165003.64,165003.64,165003.64,0.0,1.0
12876,1,1.3e-05,0,1.0,7325.69,7325.69,7325.69,0.0,1.0
12877,1,8e-06,0,1.0,181483.46,181483.46,181483.46,0.0,1.0
12878,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
12879,1,9e-06,0,1.0,155922.63,155922.63,155922.63,0.0,1.0
12880,1,1.3e-05,0,1.0,3240.01,3240.01,3240.01,0.0,1.0
12881,1,1.3e-05,0,1.0,5419.92,5419.92,5419.92,0.0,1.0
12882,1,9e-06,0,1.0,119084.3,119084.3,119084.3,0.0,1.0
12883,1,1.3e-05,0,1.0,8626.72,8626.72,8626.72,0.0,1.0
12884,1,1.3e-05,0,1.0,3648.18,3648.18,3648.18,0.0,1.0
12885,1,8e-06,0,1.0,281620.9,281620.9,281620.9,0.0,1.0
12886,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
12887,1,8e-06,0,1.0,227768.63,227768.63,227768.63,0.0,1.0
12888,1,1.3e-05,0,1.0,2564.44,2564.44,2564.44,0.0,1.0
12889,1,1.3e-05,0,1.0,761.07,761.07,761.07,0.0,1.0
12890,1,8e-06,0,1.0,368267.51,368267.51,368267.51,0.0,1.0
12891,1,8e-06,0,1.0,191831.81,191831.81,191831.81,0.0,1.0
12892,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
12893,1,9e-06,0,1.0,20635.25,20635.25,20635.25,0.0,1.0
12894,1,1.3e-05,0,1.0,4456.3,4456.3,4456.3,0.0,1.0
12895,4,2.8e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
12896,1,8e-06,0,1.0,232784.28,232784.28,232784.28,0.0,1.0
12897,1,9e-06,0,1.0,2805806.23,2805806.23,2805806.23,0.0,1.0
12898,1,8e-06,0,1.0,88774.31,88774.31,88774.31,0.0,1.0
12899,1,8e-06,0,1.0,57803.38,57803.38,57803.38,0.0,1.0
12900,1,1.3e-05,0,1.0,3142.92,3142.92,3142.92,0.0,1.0
12901,1,1.3e-05,0,1.0,884.42,884.42,884.42,0.0,1.0
12902,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
12903,1,1.3e-05,0,1.0,18745.74,18745.74,18745.74,0.0,1.0
12904,1,1.3e-05,0,1.0,28751.49,28751.49,28751.49,0.0,1.0
12905,1,8e-06,0,1.0,185379.97,185379.97,185379.97,0.0,1.0
12906,1,1e-05,0,1.0,167906.72,167906.72,167906.72,0.0,1.0
12907,1,1e-05,0,1.0,33111.87,33111.87,33111.87,0.0,1.0
12908,1,8e-06,0,1.0,289645.52,289645.52,289645.52,0.0,1.0
12909,1,1.3e-05,0,1.0,22961.94,22961.94,22961.94,0.0,1.0
12910,1,1.3e-05,0,1.0,2288.61,2288.61,2288.61,0.0,1.0
12911,1,8e-06,0,1.0,56238.58,56238.58,56238.58,0.0,1.0
12912,1,1.3e-05,0,1.0,2476.59,2476.59,2476.59,0.0,1.0
12913,1,1.3e-05,0,1.0,16070.59,16070.59,16070.59,0.0,1.0
12914,1,9e-06,0,1.0,93008.34,93008.34,93008.34,0.0,1.0
12915,1,8e-06,0,1.0,96760.51,96760.51,96760.51,0.0,1.0
12916,1,8e-06,0,1.0,289715.28,289715.28,289715.28,0.0,1.0
12917,28,0.000148,0,0.0,0.0,0.0,0.0,0.0,0.0
12918,1,1.3e-05,0,1.0,6093.59,6093.59,6093.59,0.0,1.0
12919,1,1.3e-05,0,1.0,8188.96,8188.96,8188.96,0.0,1.0
12920,1,9e-06,0,1.0,86934.24,86934.24,86934.24,0.0,1.0
12921,1,1.3e-05,0,1.0,5947.18,5947.18,5947.18,0.0,1.0
12922,1,1e-05,0,1.0,11723.15,11723.15,11723.15,0.0,1.0
12923,1,1.3e-05,0,1.0,25425.49,25425.49,25425.49,0.0,1.0
12924,1,1.3e-05,0,1.0,5678.23,5678.23,5678.23,0.0,1.0
12925,1,9e-06,0,1.0,170632.83,170632.83,170632.83,0.0,1.0
12926,1,1.3e-05,0,1.0,2236.66,2236.66,2236.66,0.0,1.0
12927,1,8e-06,0,1.0,82054.36,82054.36,82054.36,0.0,1.0
12928,1,1.3e-05,0,1.0,324.01,324.01,324.01,0.0,1.0
12929,2,1.8e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
12930,1,9e-06,0,1.0,43141.02,43141.02,43141.02,0.0,1.0
12931,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
12932,2,1.8e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
12933,1,8e-06,0,1.0,397632.63,397632.63,397632.63,0.0,1.0
12934,3,2.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
12935,1,8e-06,0,1.0,123179.97,123179.97,123179.97,0.0,1.0
12936,1,1.3e-05,0,1.0,247.58,247.58,247.58,0.0,1.0
12937,1,1.3e-05,0,1.0,575.79,575.79,575.79,0.0,1.0
12938,1,1.3e-05,0,1.0,20800.06,20800.06,20800.06,0.0,1.0
12939,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
12940,2,1.8e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
12941,1,1.3e-05,0,1.0,4529.86,4529.86,4529.86,0.0,1.0
12942,1,1.3e-05,0,1.0,4941.29,4941.29,4941.29,0.0,1.0
12943,1,9e-06,0,1.0,67316.99,67316.99,67316.99,0.0,1.0
12944,1,1.3e-05,0,1.0,14063.17,14063.17,14063.17,0.0,1.0
12945,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
12946,1,1.3e-05,0,1.0,13442.36,13442.36,13442.36,0.0,1.0
12947,1,1e-05,0,1.0,23298.34,23298.34,23298.34,0.0,1.0
12948,1,8e-06,0,1.0,116155.06,116155.06,116155.06,0.0,1.0
12949,1,9e-06,0,1.0,46030.5,46030.5,46030.5,0.0,1.0
12950,3,2.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
12951,1,9e-06,0,1.0,221215.4,221215.4,221215.4,0.0,1.0
12952,1,1.3e-05,0,1.0,5573.74,5573.74,5573.74,0.0,1.0
12953,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
12954,1,1.3e-05,0,1.0,11880.8,11880.8,11880.8,0.0,1.0
12955,1,9e-06,0,1.0,241265.71,241265.71,241265.71,0.0,1.0
12956,1,8e-06,0,1.0,168209.67,168209.67,168209.67,0.0,1.0
12957,1,1.3e-05,0,1.0,2016.14,2016.14,2016.14,0.0,1.0
12958,1,1e-05,0,1.0,19220.94,19220.94,19220.94,0.0,1.0
12959,2,1.8e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
12960,1,8e-06,0,1.0,353210.38,353210.38,353210.38,0.0,1.0
12961,1,8e-06,0,1.0,269800.39,269800.39,269800.39,0.0,1.0
12962,1,8e-06,0,1.0,248173.93,248173.93,248173.93,0.0,1.0
12963,1,1.3e-05,0,1.0,27469.23,27469.23,27469.23,0.0,1.0
12964,1,1.3e-05,0,1.0,523951.79,523951.79,523951.79,0.0,1.0
12965,4,2.8e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
12966,1,1e-05,0,1.0,67200.07,67200.07,67200.07,0.0,1.0
12967,1,1.3e-05,0,1.0,4527.22,4527.22,4527.22,0.0,1.0
12968,1,1.3e-05,0,1.0,5878.66,5878.66,5878.66,0.0,1.0
12969,7,4.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
12970,1,1.3e-05,0,1.0,14845.73,14845.73,14845.73,0.0,1.0
12971,1,1.3e-05,0,1.0,1550.13,1550.13,1550.13,0.0,1.0
12972,1,1.3e-05,0,1.0,555.13,555.13,555.13,0.0,1.0
12973,1,1.3e-05,0,1.0,9434.88,9434.88,9434.88,0.0,1.0
12974,1,1.3e-05,0,1.0,5440.02,5440.02,5440.02,0.0,1.0
12975,3,2.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
12976,1,1.3e-05,0,1.0,2413.57,2413.57,2413.57,0.0,1.0
12977,1,1.3e-05,0,1.0,1796.99,1796.99,1796.99,0.0,1.0
12978,1,1.3e-05,0,1.0,5092.71,5092.71,5092.71,0.0,1.0
12979,1,8e-06,0,1.0,456676.34,456676.34,456676.34,0.0,1.0
12980,1,9e-06,0,1.0,44029.69,44029.69,44029.69,0.0,1.0
12981,1,8e-06,0,1.0,1060628.02,1060628.02,1060628.02,0.0,1.0
12982,1,9e-06,0,1.0,13289.87,13289.87,13289.87,0.0,1.0
12983,1,1.3e-05,0,1.0,11242.65,11242.65,11242.65,0.0,1.0
12984,1,1.3e-05,0,1.0,25220.11,25220.11,25220.11,0.0,1.0
12985,1,1.3e-05,0,1.0,3855.51,3855.51,3855.51,0.0,1.0
12986,5,3.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
12987,1,8e-06,0,1.0,282549.69,282549.69,282549.69,0.0,1.0
12988,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
12989,1,8e-06,0,1.0,1856.0,1856.0,1856.0,0.0,1.0
12990,1,8e-06,0,1.0,418511.44,418511.44,418511.44,0.0,1.0
12991,1,1e-05,0,1.0,94755.06,94755.06,94755.06,0.0,1.0
12992,1,8e-06,0,1.0,68235.05,68235.05,68235.05,0.0,1.0
12993,1,8e-06,0,1.0,405112.18,405112.18,405112.18,0.0,1.0
12994,1,8e-06,0,1.0,269171.89,269171.89,269171.89,0.0,1.0
12995,1,9e-06,0,1.0,153607.04,153607.04,153607.04,0.0,1.0
12996,1,9e-06,0,1.0,73702.02,73702.02,73702.02,0.0,1.0
12997,1,8e-06,0,1.0,297017.64,297017.64,297017.64,0.0,1.0
12998,1,1.3e-05,0,1.0,29654.45,29654.45,29654.45,0.0,1.0
12999,1,1e-05,0,1.0,97125.26,97125.26,97125.26,0.0,1.0
13000,8,4.8e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
13001,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
13002,1,1.3e-05,0,1.0,1863.03,1863.03,1863.03,0.0,1.0
13003,1,1.3e-05,0,1.0,16190.44,16190.44,16190.44,0.0,1.0
13004,1,8e-06,0,1.0,123293.98,123293.98,123293.98,0.0,1.0
13005,1,1.3e-05,0,1.0,4608.5,4608.5,4608.5,0.0,1.0
13006,1,1.3e-05,0,1.0,8567.2,8567.2,8567.2,0.0,1.0
13007,2,1.8e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
13008,1,8e-06,0,1.0,243859.34,243859.34,243859.34,0.0,1.0
13009,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
13010,1,1e-05,0,1.0,1145625.47,1145625.47,1145625.47,0.0,1.0
13011,1,8e-06,0,1.0,379856.23,379856.23,379856.23,0.0,1.0
13012,1,1.3e-05,0,1.0,7060.9,7060.9,7060.9,0.0,1.0
13013,1,1.3e-05,0,1.0,10654.5,10654.5,10654.5,0.0,1.0
13014,1,8e-06,0,1.0,185296.6,185296.6,185296.6,0.0,1.0
13015,1,8e-06,0,1.0,23669.02,23669.02,23669.02,0.0,1.0
13016,9,5.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
13017,1,1.3e-05,0,1.0,1434.51,1434.51,1434.51,0.0,1.0
13018,1,1.3e-05,0,1.0,2261.42,2261.42,2261.42,0.0,1.0
13019,1,1.3e-05,0,1.0,11236.76,11236.76,11236.76,0.0,1.0
13020,1,1.3e-05,0,1.0,11601.89,11601.89,11601.89,0.0,1.0
13021,1,1e-05,0,1.0,59077.16,59077.16,59077.16,0.0,1.0
13022,1,8e-06,0,1.0,40269.19,40269.19,40269.19,0.0,1.0
13023,1,9e-06,0,1.0,134399.38,134399.38,134399.38,0.0,1.0
13024,1,1.3e-05,0,1.0,9801.54,9801.54,9801.54,0.0,1.0
13025,6,3.8e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
13026,3,2.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
13027,1,8e-06,0,1.0,79946.31,79946.31,79946.31,0.0,1.0
13028,1,8e-06,0,1.0,159885.37,159885.37,159885.37,0.0,1.0
13029,1,8e-06,0,1.0,1718569.78,1718569.78,1718569.78,0.0,1.0
13030,1,1.3e-05,0,1.0,5002.39,5002.39,5002.39,0.0,1.0
13031,1,1.3e-05,0,1.0,2979.67,2979.67,2979.67,0.0,1.0
13032,1,1.3e-05,0,1.0,3064.36,3064.36,3064.36,0.0,1.0
13033,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
13034,1,8e-06,0,1.0,343235.25,343235.25,343235.25,0.0,1.0
13035,1,1.3e-05,0,1.0,6854.06,6854.06,6854.06,0.0,1.0
13036,1,9e-06,0,1.0,304276.65,304276.65,304276.65,0.0,1.0
13037,1,1.3e-05,0,1.0,5575.63,5575.63,5575.63,0.0,1.0
13038,7,4.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
13039,1,8e-06,0,1.0,174198.79,174198.79,174198.79,0.0,1.0
13040,1,8e-06,0,1.0,31657.28,31657.28,31657.28,0.0,1.0
13041,1,1e-05,0,1.0,294574.09,294574.09,294574.09,0.0,1.0
13042,1,9e-06,0,1.0,63671.79,63671.79,63671.79,0.0,1.0
13043,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
13044,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
13045,1,8e-06,0,1.0,102493.36,102493.36,102493.36,0.0,1.0
13046,1,8e-06,0,1.0,264050.1,264050.1,264050.1,0.0,1.0
13047,1,1.3e-05,0,1.0,6229.86,6229.86,6229.86,0.0,1.0
13048,1,1.3e-05,0,1.0,2853.35,2853.35,2853.35,0.0,1.0
13049,1,8e-06,0,1.0,121400.87,121400.87,121400.87,0.0,1.0
13050,1,8e-06,0,1.0,951655.0,951655.0,951655.0,0.0,1.0
13051,1,8e-06,0,1.0,54145.28,54145.28,54145.28,0.0,1.0
13052,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
13053,1,8e-06,0,1.0,1269386.75,1269386.75,1269386.75,0.0,1.0
13054,1,8e-06,0,1.0,224915.02,224915.02,224915.02,0.0,1.0
13055,1,1.3e-05,0,1.0,38.88,38.88,38.88,0.0,1.0
13056,1,8e-06,0,1.0,1117.02,1117.02,1117.02,0.0,1.0
13057,1,8e-06,0,1.0,186659.6,186659.6,186659.6,0.0,1.0
13058,1,1.3e-05,0,1.0,184539.5,184539.5,184539.5,0.0,1.0
13059,1,1.3e-05,0,1.0,2445.85,2445.85,2445.85,0.0,1.0
13060,1,1.3e-05,0,1.0,3819.95,3819.95,3819.95,0.0,1.0
13061,1,1.3e-05,0,1.0,31754.45,31754.45,31754.45,0.0,1.0
13062,1,8e-06,0,1.0,346194.79,346194.79,346194.79,0.0,1.0
13063,1,1.3e-05,0,1.0,23348.94,23348.94,23348.94,0.0,1.0
13064,1,8e-06,0,1.0,77276.07,77276.07,77276.07,0.0,1.0
13065,1,9e-06,0,1.0,16189.75,16189.75,16189.75,0.0,1.0
13066,1,1.3e-05,0,1.0,350705.74,350705.74,350705.74,0.0,1.0
13067,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
13068,1,1.3e-05,0,1.0,4529.8,4529.8,4529.8,0.0,1.0
13069,1,8e-06,0,1.0,206666.36,206666.36,206666.36,0.0,1.0
13070,2,1.8e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
13071,1,9e-06,0,1.0,27386.54,27386.54,27386.54,0.0,1.0
13072,1,1.3e-05,0,1.0,10963.41,10963.41,10963.41,0.0,1.0
13073,1,1e-05,0,1.0,95881.59,95881.59,95881.59,0.0,1.0
13074,1,1.3e-05,0,1.0,6470.42,6470.42,6470.42,0.0,1.0
13075,1,1.3e-05,0,1.0,23532.21,23532.21,23532.21,0.0,1.0
13076,1,8e-06,0,1.0,500301.57,500301.57,500301.57,0.0,1.0
13077,1,1.3e-05,0,1.0,8880.86,8880.86,8880.86,0.0,1.0
13078,1,1.3e-05,0,1.0,26152.67,26152.67,26152.67,0.0,1.0
13079,1,9e-06,0,1.0,179239.96,179239.96,179239.96,0.0,1.0
13080,1,8e-06,0,1.0,194628.84,194628.84,194628.84,0.0,1.0
13081,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
13082,1,9e-06,0,1.0,37980.31,37980.31,37980.31,0.0,1.0
13083,1,1.3e-05,0,1.0,1036.1,1036.1,1036.1,0.0,1.0
13084,5,3.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
13085,1,8e-06,0,1.0,265100.71,265100.71,265100.71,0.0,1.0
13086,1,1.3e-05,0,1.0,1629.49,1629.49,1629.49,0.0,1.0
13087,1,1.3e-05,0,1.0,1098.13,1098.13,1098.13,0.0,1.0
13088,18,9.8e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
13089,1,1.3e-05,0,1.0,8459.07,8459.07,8459.07,0.0,1.0
13090,1,9e-06,0,1.0,124813.78,124813.78,124813.78,0.0,1.0
13091,1,9e-06,0,1.0,437974.09,437974.09,437974.09,0.0,1.0
13092,1,1.3e-05,0,1.0,4738.28,4738.28,4738.28,0.0,1.0
13093,1,1.3e-05,0,1.0,7276.98,7276.98,7276.98,0.0,1.0
13094,1,8e-06,0,1.0,345698.98,345698.98,345698.98,0.0,1.0
13095,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
13096,1,9e-06,0,1.0,77400.89,77400.89,77400.89,0.0,1.0
13097,14,7.8e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
13098,1,8e-06,0,1.0,129115.6,129115.6,129115.6,0.0,1.0
13099,1,8e-06,0,1.0,172180.99,172180.99,172180.99,0.0,1.0
13100,1,8e-06,0,1.0,188327.21,188327.21,188327.21,0.0,1.0
13101,1,9e-06,0,1.0,460019.44,460019.44,460019.44,0.0,1.0
13102,1,1.3e-05,0,1.0,12466.71,12466.71,12466.71,0.0,1.0
13103,1,1.3e-05,0,1.0,15155.05,15155.05,15155.05,0.0,1.0
13104,1,1.3e-05,0,1.0,7778.1,7778.1,7778.1,0.0,1.0
13105,1,8e-06,0,1.0,180497.07,180497.07,180497.07,0.0,1.0
13106,1,1.3e-05,0,1.0,43920.58,43920.58,43920.58,0.0,1.0
13107,1,1.3e-05,0,1.0,2239.15,2239.15,2239.15,0.0,1.0
13108,3,2.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
13109,1,8e-06,0,1.0,125017.73,125017.73,125017.73,0.0,1.0
13110,1,1.3e-05,0,1.0,12245.97,12245.97,12245.97,0.0,1.0
13111,1,1.3e-05,0,1.0,6013.64,6013.64,6013.64,0.0,1.0
13112,1,8e-06,0,1.0,133566.02,133566.02,133566.02,0.0,1.0
13113,1,8e-06,0,1.0,137219.7,137219.7,137219.7,0.0,1.0
13114,1,8e-06,0,1.0,250004.89,250004.89,250004.89,0.0,1.0
13115,1,8e-06,0,1.0,144366.64,144366.64,144366.64,0.0,1.0
13116,1,1.3e-05,0,1.0,8780.64,8780.64,8780.64,0.0,1.0
13117,1,8e-06,0,1.0,86431.51,86431.51,86431.51,0.0,1.0
13118,1,9e-06,0,1.0,35289.98,35289.98,35289.98,0.0,1.0
13119,1,9e-06,0,1.0,17761.8,17761.8,17761.8,0.0,1.0
13120,6,3.8e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
13121,1,8e-06,0,1.0,55196.53,55196.53,55196.53,0.0,1.0
13122,1,1.3e-05,0,1.0,697.58,697.58,697.58,0.0,1.0
13123,1,1.3e-05,0,1.0,3092.92,3092.92,3092.92,0.0,1.0
13124,1,9e-06,0,1.0,165844.69,165844.69,165844.69,0.0,1.0
13125,1,1.3e-05,0,1.0,6737.2,6737.2,6737.2,0.0,1.0
13126,3,2.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
13127,1,8e-06,0,1.0,104982.73,104982.73,104982.73,0.0,1.0
13128,1,8e-06,0,1.0,35502.25,35502.25,35502.25,0.0,1.0
13129,1,1.3e-05,0,1.0,14679.99,14679.99,14679.99,0.0,1.0
13130,1,1.3e-05,0,1.0,203.79,203.79,203.79,0.0,1.0
13131,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
13132,1,8e-06,0,1.0,171188.13,171188.13,171188.13,0.0,1.0
13133,1,1e-05,0,1.0,135634.47,135634.47,135634.47,0.0,1.0
13134,1,1.3e-05,0,1.0,23639.81,23639.81,23639.81,0.0,1.0
13135,1,8e-06,0,1.0,1581351.88,1581351.88,1581351.88,0.0,1.0
13136,1,9e-06,0,1.0,11939.65,11939.65,11939.65,0.0,1.0
13137,1,8e-06,0,1.0,2775.54,2775.54,2775.54,0.0,1.0
13138,1,8e-06,0,1.0,100747.78,100747.78,100747.78,0.0,1.0
13139,1,8e-06,0,1.0,412234.28,412234.28,412234.28,0.0,1.0
13140,1,9e-06,0,1.0,130836.28,130836.28,130836.28,0.0,1.0
13141,1,9e-06,0,1.0,49395.17,49395.17,49395.17,0.0,1.0
13142,1,8e-06,0,1.0,77802.46,77802.46,77802.46,0.0,1.0
13143,1,1.3e-05,0,1.0,1154.72,1154.72,1154.72,0.0,1.0
13144,1,9e-06,0,1.0,128742.62,128742.62,128742.62,0.0,1.0
13145,1,1.3e-05,0,1.0,1153.83,1153.83,1153.83,0.0,1.0
13146,1,1.3e-05,0,1.0,1592.99,1592.99,1592.99,0.0,1.0
13147,1,8e-06,0,1.0,297169.69,297169.69,297169.69,0.0,1.0
13148,1,8e-06,0,1.0,175255.33,175255.33,175255.33,0.0,1.0
13149,1,1.3e-05,0,1.0,964.84,964.84,964.84,0.0,1.0
13150,1,1.3e-05,0,1.0,6314.93,6314.93,6314.93,0.0,1.0
13151,1,1.3e-05,0,1.0,2364.01,2364.01,2364.01,0.0,1.0
13152,1,1.3e-05,0,1.0,174256.72,174256.72,174256.72,0.0,1.0
13153,1,8e-06,0,1.0,122872.97,122872.97,122872.97,0.0,1.0
13154,1,1.3e-05,0,1.0,13208.91,13208.91,13208.91,0.0,1.0
13155,1,1.3e-05,0,1.0,550.7,550.7,550.7,0.0,1.0
13156,1,1.3e-05,0,1.0,3046.69,3046.69,3046.69,0.0,1.0
13157,1,9e-06,0,1.0,164627.2,164627.2,164627.2,0.0,1.0
13158,1,1.3e-05,0,1.0,11430.86,11430.86,11430.86,0.0,1.0
13159,1,9e-06,0,1.0,221425.16,221425.16,221425.16,0.0,1.0
13160,1,9e-06,0,1.0,509935.87,509935.87,509935.87,0.0,1.0
13161,1,1.3e-05,0,1.0,13381.09,13381.09,13381.09,0.0,1.0
13162,1,1.3e-05,0,1.0,12656.66,12656.66,12656.66,0.0,1.0
13163,1,1.3e-05,0,1.0,5983.88,5983.88,5983.88,0.0,1.0
13164,1,9e-06,0,1.0,311776.99,311776.99,311776.99,0.0,1.0
13165,1,8e-06,0,1.0,324040.05,324040.05,324040.05,0.0,1.0
13166,1,8e-06,0,1.0,16913.42,16913.42,16913.42,0.0,1.0
13167,1,1.3e-05,0,1.0,10970.57,10970.57,10970.57,0.0,1.0
13168,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
13169,1,1.3e-05,0,1.0,18516.24,18516.24,18516.24,0.0,1.0
13170,1,8e-06,0,1.0,218975.05,218975.05,218975.05,0.0,1.0
13171,1,1.3e-05,0,1.0,8071.86,8071.86,8071.86,0.0,1.0
13172,1,8e-06,0,1.0,80117.92,80117.92,80117.92,0.0,1.0
13173,1,9e-06,0,1.0,143846.43,143846.43,143846.43,0.0,1.0
13174,1,1.3e-05,0,1.0,48.97,48.97,48.97,0.0,1.0
13175,1,8e-06,0,1.0,68814.9,68814.9,68814.9,0.0,1.0
